,loss,accuracy,val_loss,val_accuracy
8,0.005789466667920351,0.7490358948707581,0.02405470237135887,0.6186439394950867
9,0.0056721861474215984,0.7444360852241516,0.024444593116641045,0.618073582649231
10,0.005349407903850079,0.7585058808326721,0.02353360876441002,0.6275571584701538
11,0.005149335600435734,0.7620162963867188,0.02384875901043415,0.617104709148407
12,0.004905256908386946,0.7651873826980591,0.023400966078042984,0.6267906427383423
13,0.004782407078891993,0.7639146447181702,0.023997949436306953,0.6161879301071167
14,0.004618377424776554,0.7685775756835938,0.023612787947058678,0.6323985457420349
15,0.004502587951719761,0.771726131439209,0.024257902055978775,0.6205633282661438
16,0.0044066039845347404,0.7712568044662476,0.023734357208013535,0.6314511299133301
17,0.00432890560477972,0.7762860655784607,0.024389509111642838,0.6177271604537964
18,0.00422050291672349,0.7778284549713135,0.023701947182416916,0.6276981830596924
19,0.0041604419238865376,0.7846282124519348,0.02428402379155159,0.6210691928863525
20,0.0041101290844380856,0.7820255160331726,0.02363072894513607,0.6265790462493896
21,0.004073871299624443,0.7848548889160156,0.024393482133746147,0.6174726486206055
22,0.004034146666526794,0.7848961353302002,0.023852486163377762,0.6228690147399902
23,0.00398024870082736,0.7851016521453857,0.02454528398811817,0.6112391948699951
24,0.00389886274933815,0.7893503308296204,0.024123013019561768,0.623727560043335
25,0.003837160998955369,0.7917796969413757,0.024585289880633354,0.6062996983528137
26,0.003787551773712039,0.791113555431366,0.02420072816312313,0.6216855049133301
27,0.0038026843685656786,0.7898061275482178,0.02468397095799446,0.6126404404640198
28,0.003732980228960514,0.7921789884567261,0.02409653551876545,0.6226145625114441
29,0.0036879503168165684,0.7953327894210815,0.024722222238779068,0.602476179599762
0,0.013508336618542671,0.5776104927062988,0.021462000906467438,0.6385829448699951
1,0.010985300876200199,0.6293327212333679,0.0231354720890522,0.5827149748802185
2,0.009587925858795643,0.6470062136650085,0.02308983914554119,0.6082068085670471
3,0.008303354494273663,0.6740137338638306,0.0230046808719635,0.620468258857727
4,0.00736730033531785,0.6858797669410706,0.023882947862148285,0.5997136235237122
5,0.006694028619676828,0.692332923412323,0.023345189169049263,0.629586935043335
6,0.006109843496233225,0.7074171900749207,0.02364841103553772,0.6237336993217468
7,0.0056224060244858265,0.7123968601226807,0.02363492362201214,0.6356885433197021
8,0.005313556175678968,0.7192094326019287,0.0237624179571867,0.6267569065093994
9,0.005016529932618141,0.7254801988601685,0.02318032830953598,0.6427682042121887
10,0.004819295834749937,0.7300776243209839,0.024385401979088783,0.6076671481132507
11,0.004661391954869032,0.7341481447219849,0.02300003543496132,0.6594939827919006
12,0.004503968171775341,0.7404186129570007,0.024618783965706825,0.6021910309791565
13,0.004392941948026419,0.7416802644729614,0.022943999618291855,0.6567957997322083
14,0.004261011257767677,0.743871808052063,0.024402348324656487,0.6111012101173401
15,0.004214905202388763,0.7444018125534058,0.023107673972845078,0.6572281122207642
16,0.0041273171082139015,0.7505314946174622,0.024472368881106377,0.6192356944084167
17,0.004026378970593214,0.7547258138656616,0.022825906053185463,0.6517397165298462
18,0.003986275289207697,0.7514677047729492,0.024237550795078278,0.6205878257751465
19,0.0038995882496237755,0.7551600933074951,0.023143718019127846,0.6570073366165161
20,0.00382805778644979,0.7596136331558228,0.024162914603948593,0.6184507608413696
21,0.0038204845041036606,0.7570861577987671,0.023164698854088783,0.6496854424476624
22,0.003731674514710903,0.7611702680587769,0.02435927838087082,0.634600043296814
23,0.003792345291003585,0.7619507908821106,0.023946238681674004,0.6375557780265808
24,0.0036545644979923964,0.764011025428772,0.023266218602657318,0.6464322805404663
25,0.0036846394650638103,0.7666559815406799,0.024582283571362495,0.6135510802268982
26,0.0036233295686542988,0.7607993483543396,0.02298126369714737,0.6594939827919006
27,0.0035674585960805416,0.7672022581100464,0.02490588277578354,0.6014582514762878
28,0.003513881005346775,0.7656179070472717,0.023195790126919746,0.657776951789856
29,0.0034902540501207113,0.7708104252815247,0.024238476529717445,0.6158997416496277
0,0.016591409221291542,0.6107815504074097,0.009709053672850132,0.6344820261001587
1,0.013032111339271069,0.6360927820205688,0.009582464583218098,0.6114369630813599
2,0.010861553251743317,0.6536774635314941,0.010803084820508957,0.6217698454856873
3,0.00986294262111187,0.6724160313606262,0.009838261641561985,0.6116086840629578
4,0.008987617678940296,0.6975931525230408,0.010245000943541527,0.6259949803352356
5,0.007905909791588783,0.7076464891433716,0.010436581447720528,0.6155701279640198
6,0.00719493068754673,0.7179645895957947,0.01026851125061512,0.6178911924362183
7,0.0066854869946837425,0.7218087911605835,0.0100014116615057,0.6210339665412903
8,0.006328755058348179,0.7304871082305908,0.010720819234848022,0.6202674508094788
9,0.006066556554287672,0.7324832081794739,0.01034456118941307,0.6194242238998413
10,0.005784433335065842,0.7448861598968506,0.010432703420519829,0.6237198710441589
11,0.0055634574964642525,0.7481584548950195,0.010805914178490639,0.6108022928237915
12,0.005353944376111031,0.749795138835907,0.010775445029139519,0.617002010345459
13,0.005194040946662426,0.7523964047431946,0.010760867036879063,0.6117742657661438
14,0.00505823316052556,0.7580263614654541,0.010754338465631008,0.6099161505699158
15,0.004953577183187008,0.7627925276756287,0.011019090190529823,0.6098119020462036
16,0.004861773923039436,0.7647782564163208,0.010745760053396225,0.6035048961639404
17,0.004796845372766256,0.7683326601982117,0.011032208800315857,0.6139879822731018
18,0.0046801441349089146,0.7705336213111877,0.010759233497083187,0.6047282814979553
19,0.0046014320105314255,0.774944543838501,0.01113045308738947,0.6162538528442383
20,0.004500102251768112,0.7707131505012512,0.010999496094882488,0.6031246781349182
21,0.004417307674884796,0.775340735912323,0.011223561130464077,0.6165850162506104
22,0.00434697512537241,0.7832752466201782,0.011152179911732674,0.6028579473495483
23,0.004284391179680824,0.7804164290428162,0.011215955950319767,0.6133471727371216
24,0.004217958077788353,0.7795408964157104,0.011196590028703213,0.6064851880073547
25,0.004153663758188486,0.7823705673217773,0.011339141055941582,0.6103270053863525
26,0.004102836828678846,0.7863056063652039,0.011431132443249226,0.6062644124031067
27,0.004039722960442305,0.7904319167137146,0.011407366953790188,0.610612154006958
28,0.004004352260380983,0.7930914759635925,0.011434568092226982,0.6078311800956726
29,0.003965920768678188,0.7919549345970154,0.011340025812387466,0.6104742288589478
0,0.014563648961484432,0.5822771787643433,0.011809074319899082,0.6055867671966553
1,0.011580451391637325,0.6115920543670654,0.011617125943303108,0.6249126195907593
2,0.010339124128222466,0.6496837139129639,0.011343231424689293,0.6485095620155334
3,0.009061111137270927,0.6711660027503967,0.011092035099864006,0.6448792815208435
4,0.007929317653179169,0.6862461566925049,0.011243706569075584,0.6410343050956726
5,0.007229202892631292,0.7008785009384155,0.011427915655076504,0.6501376628875732
6,0.006597854662686586,0.7141444683074951,0.011727954261004925,0.623542070388794
7,0.006161633878946304,0.7257353067398071,0.011850027367472649,0.6150090098381042
8,0.005744595546275377,0.7326480150222778,0.011869610287249088,0.6298950910568237
9,0.005417882930487394,0.739543080329895,0.011969724670052528,0.610544741153717
10,0.005216867197304964,0.7452017664909363,0.012018962763249874,0.6344115138053894
11,0.004951190203428268,0.753517210483551,0.011928783729672432,0.6096954345703125
12,0.004787365440279245,0.755892813205719,0.0123360026627779,0.6083493828773499
13,0.00461276201531291,0.7627067565917969,0.012158517725765705,0.6072793006896973
14,0.004519571550190449,0.7650966048240662,0.012527348473668098,0.6036336421966553
15,0.00439314404502511,0.7649953961372375,0.012234238907694817,0.6032596230506897
16,0.004274464212357998,0.7753242254257202,0.012452320195734501,0.6028671264648438
17,0.004198913928121328,0.7725898623466492,0.01230403408408165,0.6022630929946899
18,0.004088153131306171,0.7803007960319519,0.01261596567928791,0.6171185374259949
19,0.00398753397166729,0.7803323864936829,0.012614094652235508,0.5870397686958313
20,0.00391979468986392,0.7842826247215271,0.012643320485949516,0.6117037534713745
21,0.003849845612421632,0.788136899471283,0.012523427605628967,0.600668728351593
22,0.003777215024456382,0.7872880697250366,0.012670810334384441,0.6047037243843079
23,0.00371985649690032,0.7929526567459106,0.01268878486007452,0.6042162179946899
24,0.003668414428830147,0.7946575880050659,0.01275611575692892,0.6081408858299255
25,0.003604666329920292,0.7940894961357117,0.012779646553099155,0.6002517342567444
26,0.003555682487785816,0.797720193862915,0.012774531729519367,0.6105294227600098
27,0.003519398858770728,0.7972637414932251,0.012937638908624649,0.5976424813270569
28,0.0034627229906618595,0.7998608350753784,0.012816631235182285,0.6026003956794739
29,0.0034287774469703436,0.801791787147522,0.013053031638264656,0.6023765802383423
0,0.012976917438209057,0.6276518702507019,0.018279245123267174,0.5454262495040894
1,0.009883054532110691,0.6738842725753784,0.017324980348348618,0.5607170462608337
2,0.008388569578528404,0.7017004489898682,0.017952637746930122,0.5286974310874939
3,0.007364464923739433,0.6995986104011536,0.01774824783205986,0.5551519989967346
4,0.006615452002733946,0.7212462425231934,0.01772812195122242,0.5750420093536377
5,0.0060357884503901005,0.7304153442382812,0.01781507208943367,0.5630135536193848
6,0.005709289573132992,0.7382798790931702,0.017872782424092293,0.5636268258094788
7,0.005293915048241615,0.7431382536888123,0.017933033406734467,0.5691182613372803
8,0.005045739002525806,0.7547596096992493,0.018212951719760895,0.5761427283287048
9,0.004806679207831621,0.7621623873710632,0.018107526004314423,0.5525979399681091
10,0.004613067954778671,0.7574364542961121,0.018028492107987404,0.5642645359039307
11,0.004472304135560989,0.7657819986343384,0.01795833557844162,0.568544864654541
12,0.004347941838204861,0.7696435451507568,0.017805013805627823,0.5696180462837219
13,0.0042236726731061935,0.7708001732826233,0.017880311235785484,0.5632067322731018
14,0.004121801815927029,0.7699458003044128,0.017982592806220055,0.5584051609039307
15,0.004029615316540003,0.771595299243927,0.017795709893107414,0.563930332660675
16,0.003943297080695629,0.7765333652496338,0.01784569025039673,0.5659908056259155
17,0.00387782696634531,0.7791294455528259,0.017902694642543793,0.5562589168548584
18,0.003813030431047082,0.7783440351486206,0.01794900931417942,0.5634459257125854
19,0.003749554045498371,0.7801242470741272,0.017900139093399048,0.557328999042511
20,0.0036928877234458923,0.7812354564666748,0.017915211617946625,0.5603675246238708
21,0.003649382386356592,0.7825151085853577,0.017985394224524498,0.5556886196136475
22,0.0036012250930070877,0.7846834659576416,0.01793542504310608,0.5622899532318115
23,0.003563742619007826,0.7857912182807922,0.017961595207452774,0.556826114654541
24,0.0035171126946806908,0.7856258749961853,0.01805158704519272,0.5552286505699158
25,0.0034836353734135628,0.7870369553565979,0.018009185791015625,0.5596070885658264
26,0.0034479964524507523,0.7881592512130737,0.01803591474890709,0.5545541048049927
27,0.003426979063078761,0.7883211374282837,0.01812942698597908,0.559309720993042
28,0.0033980938605964184,0.7901439070701599,0.017989613115787506,0.5527175068855286
29,0.0033640561159700155,0.7899802923202515,0.01811007224023342,0.5605208277702332
0,0.01370816957205534,0.5856806635856628,0.01351673062890768,0.536738395690918
1,0.010914620012044907,0.6187600493431091,0.015041394159197807,0.5261234045028687
2,0.009663186967372894,0.6522640585899353,0.014795737341046333,0.544130802154541
3,0.008471514098346233,0.6586086750030518,0.014716872945427895,0.533856213092804
4,0.007633200380951166,0.6924644112586975,0.014938984997570515,0.5602371692657471
5,0.0074982959777116776,0.6664915084838867,0.015027033165097237,0.5334821343421936
6,0.0068863267078995705,0.7100048065185547,0.013820474967360497,0.538133442401886
7,0.006762964650988579,0.6971598863601685,0.015043379738926888,0.5573059916496277
8,0.0065008411183953285,0.7002613544464111,0.014731143601238728,0.5543594360351562
9,0.0061055393889546394,0.7325012683868408,0.014573420397937298,0.5528846383094788
10,0.005651896819472313,0.7235407829284668,0.015379782766103745,0.5493892431259155
11,0.005376696586608887,0.7402080297470093,0.014564518816769123,0.5470559000968933
12,0.005109281279146671,0.743818998336792,0.014662100002169609,0.5458110570907593
13,0.004928210284560919,0.747245192527771,0.01480908878147602,0.5464641451835632
14,0.004802917595952749,0.7526841163635254,0.015037951990962029,0.5296034812927246
15,0.004664095584303141,0.7594450116157532,0.014371240511536598,0.5400344729423523
16,0.004519651178270578,0.7633907794952393,0.01525123044848442,0.5243542790412903
17,0.004430464003235102,0.7685413360595703,0.014413980767130852,0.5431680679321289
18,0.004339830484241247,0.7697877287864685,0.015051419846713543,0.5215916633605957
19,0.00425046868622303,0.7737130522727966,0.014664238318800926,0.5410462617874146
20,0.004191813990473747,0.7721051573753357,0.014928937889635563,0.5255531072616577
21,0.004127185791730881,0.7763555645942688,0.014745471999049187,0.5318325757980347
22,0.004071369767189026,0.7765222787857056,0.014810418710112572,0.5318141579627991
23,0.004042815882712603,0.7771617770195007,0.014952580444514751,0.5238054394721985
24,0.003982169553637505,0.7796275615692139,0.014743154868483543,0.530768632888794
25,0.0039446079172194,0.7834700345993042,0.015090247616171837,0.5259486436843872
26,0.003873505862429738,0.7828246355056763,0.014750409871339798,0.5308973789215088
27,0.0038171394262462854,0.7860047221183777,0.015137571841478348,0.524283766746521
28,0.003795386292040348,0.7848699688911438,0.01476782001554966,0.5317436456680298
29,0.0037641737144440413,0.7879069447517395,0.015167083591222763,0.5239434242248535
0,0.012789645232260227,0.6268460154533386,0.0046838722191751,0.5655277967453003
1,0.01028844341635704,0.6433812379837036,0.005261416081339121,0.5743398666381836
2,0.009207287803292274,0.6676248908042908,0.005908298771828413,0.539125382900238
3,0.008327770046889782,0.6812565922737122,0.006432888098061085,0.5672356486320496
4,0.007782941218465567,0.6963925361633301,0.005530645605176687,0.5242730379104614
5,0.007178593892604113,0.6905858516693115,0.006840470712631941,0.5591962337493896
6,0.006514460314065218,0.7186598777770996,0.006095577962696552,0.5234972834587097
7,0.0062021794728934765,0.7208091616630554,0.00667810533195734,0.5558173656463623
8,0.005776730366051197,0.7283565402030945,0.006363398395478725,0.5269773602485657
9,0.005398854613304138,0.727555513381958,0.006961851380765438,0.5364149212837219
10,0.00516572454944253,0.7481161952018738,0.0065818303264677525,0.5280351638793945
11,0.004962532315403223,0.74763023853302,0.007127558346837759,0.5384109616279602
12,0.004826989956200123,0.7598152160644531,0.006660413462668657,0.5313680171966553
13,0.00466627161949873,0.7562233209609985,0.0072822580114007,0.5434424877166748
14,0.004565834067761898,0.7652971148490906,0.0065901572816073895,0.5329225659370422
15,0.00447962898761034,0.7660024762153625,0.007387087680399418,0.5502768754959106
16,0.004385219421237707,0.7704327702522278,0.006783748976886272,0.5334898233413696
17,0.004310127813369036,0.7713335752487183,0.007307938300073147,0.5595273971557617
18,0.004239746369421482,0.7730399370193481,0.006805664859712124,0.533100426197052
19,0.004174534697085619,0.7743653655052185,0.007357790134847164,0.5598891973495483
20,0.004099555779248476,0.7767981886863708,0.006993350572884083,0.5317114591598511
21,0.004079638049006462,0.775920569896698,0.007165354676544666,0.558408260345459
22,0.003998392727226019,0.7813941836357117,0.007166177500039339,0.536393404006958
23,0.003922657575458288,0.7827383279800415,0.007312079891562462,0.5492159724235535
24,0.0038652217481285334,0.7858501672744751,0.007229574490338564,0.5434210300445557
25,0.003810957772657275,0.7877235412597656,0.007314898539334536,0.5503473877906799
26,0.0037764294538646936,0.7882944345474243,0.007320311851799488,0.54507976770401
27,0.0037200464867055416,0.7895314693450928,0.007259977515786886,0.5467293858528137
28,0.0036872008349746466,0.7919996380805969,0.00750199519097805,0.5478699803352356
29,0.0036512049846351147,0.793050229549408,0.007275456562638283,0.5442826151847839
0,0.013062437996268272,0.6054576635360718,0.007111299317330122,0.6603724360466003
1,0.010838829912245274,0.6431846618652344,0.007010636385530233,0.6420124173164368
2,0.009643519297242165,0.65804123878479,0.00741279823705554,0.5939600467681885
3,0.00880627054721117,0.6766688823699951,0.007059158757328987,0.6518393754959106
4,0.007913745939731598,0.696286141872406,0.007188368123024702,0.6358985304832458
5,0.007145482115447521,0.7055591940879822,0.007406533695757389,0.6487241983413696
6,0.006642548833042383,0.7197049260139465,0.007663711905479431,0.6387776732444763
7,0.006136631593108177,0.7245597839355469,0.00756857730448246,0.6252253651618958
8,0.005793391261249781,0.7348422408103943,0.007373707368969917,0.6521919965744019
9,0.00556979002431035,0.7407255172729492,0.0076762097887694836,0.6260746717453003
10,0.005339270457625389,0.7353042364120483,0.007553439121693373,0.6511402726173401
11,0.005133363418281078,0.7547526359558105,0.007594194728881121,0.622999370098114
12,0.004961393773555756,0.7490527033805847,0.007596355397254229,0.6417916417121887
13,0.004823256283998489,0.7571050524711609,0.007685874123126268,0.6325748562812805
14,0.004708221647888422,0.7548781037330627,0.007811663206666708,0.641546368598938
15,0.004552916157990694,0.7637650966644287,0.007677525747567415,0.6316826343536377
16,0.00446220813319087,0.7644638419151306,0.007975904271006584,0.6387715339660645
17,0.004372169263660908,0.7703779935836792,0.007792326156049967,0.6338258385658264
18,0.004283193964511156,0.7725331783294678,0.008008451201021671,0.6332708597183228
19,0.004227859433740377,0.7743480205535889,0.007844659499824047,0.6356961727142334
20,0.004173719324171543,0.7754821181297302,0.007933663204312325,0.6295976638793945
21,0.004139103926718235,0.7761150598526001,0.00801940355449915,0.6350799202919006
22,0.004090988542884588,0.7783145904541016,0.007979346439242363,0.61847984790802
23,0.004090694710612297,0.7753934264183044,0.00805827509611845,0.638734757900238
24,0.004065659362822771,0.7804892063140869,0.007994098588824272,0.6194273233413696
25,0.004039994440972805,0.7826655507087708,0.008034933358430862,0.6223524212837219
26,0.003961827605962753,0.7817220687866211,0.00812281109392643,0.6307413578033447
27,0.0039257691241800785,0.7856685519218445,0.007922383956611156,0.6255871653556824
28,0.00391186960041523,0.7856109738349915,0.008345434442162514,0.6226436495780945
29,0.003925036638975143,0.7818835973739624,0.007946780882775784,0.6294167637825012
0,0.012652941048145294,0.5958324074745178,0.011879737488925457,0.5867454409599304
1,0.010036938823759556,0.6393813490867615,0.011071099899709225,0.62288898229599
2,0.008712011389434338,0.6630237102508545,0.011558601632714272,0.5279155969619751
3,0.007870563305914402,0.6464740037918091,0.012158138677477837,0.5805211663246155
4,0.007114699576050043,0.6839725971221924,0.012195901945233345,0.5597726702690125
5,0.0064667146652936935,0.6957312226295471,0.01209402084350586,0.6093795895576477
6,0.00604227976873517,0.7123485207557678,0.012395918369293213,0.5543026924133301
7,0.005688585806638002,0.7058995962142944,0.012528257444500923,0.602566659450531
8,0.0053818258456885815,0.7255923748016357,0.012275053188204765,0.5621642470359802
9,0.0051512583158910275,0.7227213978767395,0.012414578348398209,0.5978846549987793
10,0.004943118430674076,0.7411580681800842,0.012584066949784756,0.5570438504219055
11,0.004810059443116188,0.735586404800415,0.012641768902540207,0.5932456254959106
12,0.004657328594475985,0.748797595500946,0.012421910651028156,0.5724081993103027
13,0.0045350780710577965,0.7525496482849121,0.0126870172098279,0.5747445821762085
14,0.004433741793036461,0.7524927854537964,0.012564493343234062,0.5757135152816772
15,0.004338712897151709,0.7548965215682983,0.01271816436201334,0.5791414380073547
16,0.004271719139069319,0.7589666843414307,0.012584837153553963,0.5671681761741638
17,0.0042010582983493805,0.7542303204536438,0.012682365253567696,0.5848014950752258
18,0.004150341264903545,0.7656603455543518,0.012615431100130081,0.5640376806259155
19,0.004115424118936062,0.7595036029815674,0.01282124686986208,0.6022140383720398
20,0.004080877639353275,0.7646576166152954,0.012839552015066147,0.5457850098609924
21,0.004007341340184212,0.7467100024223328,0.012727552093565464,0.6104956865310669
22,0.003958032000809908,0.7672752141952515,0.012962503358721733,0.5441262125968933
23,0.0038932147435843945,0.7637942433357239,0.012717796489596367,0.6064820885658264
24,0.0038814470171928406,0.7752634286880493,0.012754332274198532,0.561894416809082
25,0.0038604321889579296,0.7621724605560303,0.012784544378519058,0.6004019975662231
26,0.0038247881457209587,0.7772054672241211,0.012512301094830036,0.5806039571762085
27,0.0037245620042085648,0.7768571376800537,0.012783020734786987,0.57355797290802
28,0.003701540408656001,0.7767333984375,0.012845582328736782,0.5893240571022034
29,0.003659788751974702,0.7714788317680359,0.012754269875586033,0.5717796683311462
0,0.013193823397159576,0.6089327335357666,0.010015938431024551,0.6185733675956726
1,0.010271826758980751,0.6407046914100647,0.00906052254140377,0.6695662140846252
2,0.00888928771018982,0.6672717332839966,0.009696767665445805,0.5857412815093994
3,0.007681681774556637,0.6568766832351685,0.010767419822514057,0.6438812017440796
4,0.007263608742505312,0.6957762837409973,0.00954841636121273,0.5912418961524963
5,0.006748958956450224,0.6949385404586792,0.009971613064408302,0.6528680324554443
6,0.006289474666118622,0.7120836973190308,0.010586687363684177,0.599210798740387
7,0.005933036096394062,0.7059255838394165,0.009755106642842293,0.6445373892784119
8,0.005649397149682045,0.7254779934883118,0.00968649797141552,0.6279066801071167
9,0.005275303963571787,0.7241546511650085,0.009828811511397362,0.6319570541381836
10,0.004930111113935709,0.7445083856582642,0.009889421984553337,0.6495535969734192
11,0.004714487120509148,0.7453235983848572,0.010166512802243233,0.6325058937072754
12,0.004544682800769806,0.7509708404541016,0.009989740327000618,0.6539044380187988
13,0.004447732586413622,0.757265567779541,0.009942376054823399,0.634284257888794
14,0.00437036482617259,0.7577289938926697,0.00998759362846613,0.6502097249031067
15,0.004230730701237917,0.7619190812110901,0.009648820385336876,0.6358786225318909
16,0.004097881726920605,0.7605025172233582,0.009958000853657722,0.6542263627052307
17,0.004013591445982456,0.7688484191894531,0.009864209219813347,0.6396622061729431
18,0.00392986461520195,0.7661612033843994,0.010147488676011562,0.6531409621238708
19,0.003870835993438959,0.7725151777267456,0.009844652377068996,0.6461195349693298
20,0.003815967123955488,0.7697516679763794,0.009866010397672653,0.6559126973152161
21,0.003767692716792226,0.7774394154548645,0.009781021624803543,0.6457362174987793
22,0.0037262113764882088,0.7757431268692017,0.009833784773945808,0.660527229309082
23,0.00367591786198318,0.7805598974227905,0.009810923598706722,0.6482688784599304
24,0.003632407635450363,0.7786511182785034,0.009910788387060165,0.6566976308822632
25,0.0035961500834673643,0.7835736274719238,0.009795247577130795,0.6463004350662231
26,0.003562241094186902,0.7809921503067017,0.01002510730177164,0.6565873026847839
27,0.0035314918495714664,0.7847063541412354,0.009826117195189,0.6419679522514343
28,0.003496680874377489,0.7843992710113525,0.00990032497793436,0.6571146249771118
29,0.003472937736660242,0.7858061194419861,0.009943605400621891,0.6435255408287048
0,0.013441738672554493,0.6020028591156006,0.014995395205914974,0.6345433592796326
1,0.010899442248046398,0.63944011926651,0.014667585492134094,0.6313392519950867
2,0.009274499490857124,0.6627649664878845,0.014196568168699741,0.6403505802154541
3,0.008063429966568947,0.6819658875465393,0.014433076605200768,0.6249954104423523
4,0.007340049836784601,0.6836015582084656,0.01491143275052309,0.6346200108528137
5,0.006806984078139067,0.7019172310829163,0.014516557566821575,0.6318727135658264
6,0.006247225217521191,0.716045618057251,0.01387846004217863,0.6398875713348389
7,0.005830199923366308,0.7232363224029541,0.013677610084414482,0.6423221230506897
8,0.005479445215314627,0.72491455078125,0.01370946504175663,0.6437693238258362
9,0.005230274051427841,0.7319468259811401,0.013719011098146439,0.6456917524337769
10,0.005019369535148144,0.7365840673446655,0.013723994605243206,0.6421074867248535
11,0.004867683630436659,0.7404109835624695,0.013968054205179214,0.6439073085784912
12,0.004708859138190746,0.7438198328018188,0.013803974725306034,0.645369827747345
13,0.0045952508226037025,0.7449747323989868,0.013863309286534786,0.6479607224464417
14,0.004475182853639126,0.7519207000732422,0.013865665532648563,0.6466545462608337
15,0.004395836498588324,0.75339275598526,0.013960217125713825,0.6475345492362976
16,0.004315608646720648,0.7571926116943359,0.013742437586188316,0.6505454778671265
17,0.004239044617861509,0.7556318044662476,0.013920375145971775,0.6474180221557617
18,0.004192498978227377,0.7619019150733948,0.013758987188339233,0.6516216993331909
19,0.004123847000300884,0.7624304890632629,0.013813581317663193,0.647709310054779
20,0.004071677569299936,0.7668535709381104,0.01366396900266409,0.6520264148712158
21,0.004050557501614094,0.7651520371437073,0.014024830423295498,0.6463479399681091
22,0.004001791588962078,0.7761127948760986,0.013891203328967094,0.6506803631782532
23,0.003980096895247698,0.762618362903595,0.013975335285067558,0.6469948887825012
24,0.003977929707616568,0.7662168145179749,0.013898379169404507,0.6513304114341736
25,0.004010531585663557,0.7655544877052307,0.014134077355265617,0.6428126692771912
26,0.003949486650526524,0.7675526738166809,0.013732096180319786,0.6517075300216675
27,0.0039477539248764515,0.7635971903800964,0.013918695971369743,0.6481906771659851
28,0.003937547095119953,0.7746636271476746,0.013914482668042183,0.6524863243103027
29,0.003913890104740858,0.773867130279541,0.0140619408339262,0.6475284099578857
0,0.014590468257665634,0.6142377257347107,0.016843566671013832,0.5871608853340149
1,0.01119265891611576,0.6565784215927124,0.01784510910511017,0.5965861678123474
2,0.009322123602032661,0.6835793852806091,0.01714191399514675,0.6003053784370422
3,0.00784766860306263,0.7042582035064697,0.017631573602557182,0.5961967706680298
4,0.006911438889801502,0.7067517042160034,0.01798858679831028,0.5996952056884766
5,0.006107019260525703,0.720307469367981,0.0176206324249506,0.5889821648597717
6,0.005618844646960497,0.7272337079048157,0.018276846036314964,0.595442533493042
7,0.00524342805147171,0.7396051287651062,0.017840784043073654,0.5879396796226501
8,0.004975516814738512,0.7432278394699097,0.01841694861650467,0.585091233253479
9,0.004689548630267382,0.751358151435852,0.0182022824883461,0.5807281732559204
10,0.004534617532044649,0.7537366151809692,0.01833883859217167,0.5943417549133301
11,0.004336569458246231,0.7580012083053589,0.018017444759607315,0.5689051747322083
12,0.004277897533029318,0.7672618627548218,0.018555868417024612,0.5955621004104614
13,0.004182886332273483,0.7704225182533264,0.018301846459507942,0.5727930068969727
14,0.004202189855277538,0.7700111269950867,0.01816588267683983,0.5901687741279602
15,0.003982157446444035,0.7748358845710754,0.01827894151210785,0.5863330364227295
16,0.004001900088042021,0.7768233418464661,0.018089495599269867,0.5849317908287048
17,0.0038968806620687246,0.775702714920044,0.018127620220184326,0.590036928653717
18,0.0037942472845315933,0.7818196415901184,0.018242759630084038,0.57844078540802
19,0.003704820526763797,0.783938467502594,0.018271882086992264,0.5847355723381042
20,0.0036356658674776554,0.7862575650215149,0.0182926245033741,0.5769292116165161
21,0.0035789140965789557,0.7847966551780701,0.0177584458142519,0.5866856575012207
22,0.00359061686322093,0.788693904876709,0.0187381561845541,0.5778827667236328
23,0.0035755960270762444,0.7853214144706726,0.01792384684085846,0.586961567401886
24,0.0035177648533135653,0.7878644466400146,0.017910946160554886,0.5692239999771118
25,0.0034515690058469772,0.7893219590187073,0.01848391257226467,0.5925542116165161
26,0.0034095505252480507,0.7951504588127136,0.01820419728755951,0.5706467032432556
27,0.003367568599060178,0.7923225164413452,0.01849854737520218,0.5865077972412109
28,0.0033278546761721373,0.7961181998252869,0.01804429665207863,0.5803571343421936
29,0.00329606793820858,0.7964270114898682,0.01841578260064125,0.5823624134063721
0,0.013590576127171516,0.612294614315033,0.012485519982874393,0.714788556098938
1,0.010896864347159863,0.6567586660385132,0.011999770998954773,0.7071017622947693
2,0.00923575833439827,0.678523063659668,0.01300225593149662,0.707169234752655
3,0.008191431872546673,0.6992567181587219,0.013048763386905193,0.6840322017669678
4,0.007420054171234369,0.7078202962875366,0.013055623508989811,0.711783766746521
5,0.006849989295005798,0.7230227589607239,0.013118097558617592,0.633851945400238
6,0.006614570040255785,0.7130162715911865,0.012722594663500786,0.710827112197876
7,0.00619713356718421,0.7370339632034302,0.013023638166487217,0.6619683504104614
8,0.005904710851609707,0.7348382472991943,0.013071424327790737,0.6936843991279602
9,0.005673665553331375,0.7473922967910767,0.012973620556294918,0.6591199040412903
10,0.005427338648587465,0.7454884052276611,0.012601567432284355,0.6858013868331909
11,0.0052368054166436195,0.7593439817428589,0.013106973841786385,0.6668128371238708
12,0.005053301807492971,0.7567028403282166,0.013129794038832188,0.6846576929092407
13,0.004906410817056894,0.7675720453262329,0.01303207315504551,0.6646481156349182
14,0.004847331438213587,0.7658341526985168,0.01293732225894928,0.6891710162162781
15,0.004707743413746357,0.7736300230026245,0.013238271698355675,0.6482259631156921
